"2021-06"_48799_7820
"2021-07"_129417_17753
"2021-08"_119695_19157
"2021-09"_80831_13243
"2021-10"_128151_31370
"2021-11"_128015_32034
"2021-12"_154979_32751
"2022-01"_132481_30510
"2022-02"_84264_22053
"2022-03"_93713_42186
"2022-04"_107138_40530
"2022-05"_111580_61144
"2022-06"_106667_50362
"2022-07"_175815_87539
"2022-08"_169583_84721
"2022-09"_118800_62866
"2022-10"_145335_95381
"2022-11"_134893_75946
"2022-12"_160677_107087
"2023-01"_141614_117687
"2023-02"_95739_60881
"2023-03"_98579_85465
"2023-04"_111228_70827
"2023-05"_119424_96435
"2023-06"_109626_62543
"2023-07"_163830_113037
"2023-08"_161712_103674
"2023-09"_125796_70233
"2023-10"_146129_102222
"2023-11"_135012_78426
"2023-12"_155951_111926
